"att1";"date";"quarter";"department";"day";"team";"targeted_productivity";"smv";"wip";"over_time";"hsu";"incentive";"idle_time";"idle_men";"no_of_style_change";"no_of_workers";"work_cond_f1";"work_cond_f2";"work_cond_f3";"work_cond_f4";"work_cond_f5";"actual_productivity"
109;2/14/15 12:00 AM;"Quarter2";"sweing";"Saturday";3;0.5;30.1;1261.0;6960.0;4.83;30.0;0.0;0.0;1.0;58.0;0.8848160137202556;89.65621114470967;957.3798876568462;90.54102715842993;958.2647036705665;0.500801724
110;2/1/15 12:00 AM;"Quarter1";"sweing";"Sunday";11;0.7;20.1;1192.0;6120.0;4.89;75.0;0.0;0.0;0.0;54.0;0.2513728401019981;32.326034107115305;897.6334413411388;32.577406947217305;897.8848141812408;0.7005089290000001
111;3/5/15 12:00 AM;"Quarter1";"finishing";"Thursday";4;0.7;3.94;1186.417033773862;960.0;5.37;0.0;0.0;0.0;0.0;8.0;0.08167667400501799;50.05777691833358;843.0660986593954;50.1394535923386;843.1477753334004;0.812625
112;2/9/15 12:00 AM;"Quarter2";"sweing";"Monday";3;0.8;22.52;1271.0;5400.0;4.7;50.0;0.0;0.0;0.0;57.0;0.9560948367547037;42.47295614049493;906.2982542945791;43.42905097724963;907.2543491313338;0.800161172
113;1/21/15 12:00 AM;"Quarter3";"sweing";"Wednesday";4;0.75;22.52;825.0;10080.0;5.0;94.0;0.0;0.0;0.0;56.0;0.8353943911977344;54.39333159160824;888.8279531354418;55.22872598280597;889.6633475266395;0.9005562770000001
114;2/19/15 12:00 AM;"Quarter3";"sweing";"Thursday";13;0.8;15.26;1126.0;1080.0;0.0;38.0;0.0;0.0;0.0;34.0;0.6967679946211385;67.41771150649933;928.8709226258144;68.11447950112047;929.5676906204355;0.999999
115;1/25/15 12:00 AM;"Quarter4";"finishing ";"Sunday";14;0.7;3.94;1186.417033773862;1440.0;7.79;0.0;0.0;0.0;0.0;8.0;0.26253664605368576;38.84810569058214;894.0891884575602;39.11064233663582;894.351725103614;0.2425189395
116;1/13/15 12:00 AM;"Quarter2";"finishing ";"Tuesday";9;0.8;3.94;1186.417033773862;1440.0;4.89;0.0;0.0;0.0;0.0;8.0;0.829394412496544;46.73656931492306;884.3317941374346;47.5659637274196;885.1611885499311;0.8581439390000001
117;2/5/15 12:00 AM;"Quarter1";"finishing";"Thursday";6;0.7;2.9;1186.417033773862;960.0;6.73;0.0;0.0;0.0;0.0;8.0;0.5404782543019382;52.150327936425555;854.8779430968248;52.69080619072749;855.4184213511267;0.9425
118;2/23/15 12:00 AM;"Quarter4";"sweing";"Monday";12;0.8;15.26;1060.0;4080.0;4.58;63.0;0.0;0.0;0.0;34.0;0.6658111121516581;34.403087277736276;876.3138618696266;35.068898389887934;876.9796729817783;0.8004019609999999
119;2/8/15 12:00 AM;"Quarter2";"finishing";"Sunday";2;0.8;3.94;1186.417033773862;2160.0;5.88;0.0;0.0;0.0;0.0;18.0;0.6387014379580312;29.627582460704925;858.2491873406191;30.266283898662955;858.8878887785771;0.8755555559999999
120;2/15/15 12:00 AM;"Quarter3";"finishing";"Sunday";13;0.8;4.08;1186.417033773862;1080.0;3.15;0.0;0.0;0.0;0.0;9.0;0.6919868757981986;42.35204051407986;860.9516182162688;43.04402738987806;861.643605092067;0.999999
121;2/12/15 12:00 AM;"Quarter2";"sweing";"Thursday";6;0.8;18.79;779.0;3960.0;0.08;0.0;0.0;0.0;0.0;33.0;0.42400280088674647;27.408243180265828;859.2515946065129;27.832245981152575;859.6755974073997;0.688017677
122;2/25/15 12:00 AM;"Quarter4";"sweing";"Wednesday";13;0.8;15.26;1053.0;4080.0;6.23;50.0;0.0;0.0;0.0;34.0;0.11192467879212209;57.591880414432126;896.8535510504994;57.70380509322425;896.9654757292915;0.999999
123;1/27/15 12:00 AM;"Quarter4";"finishing ";"Tuesday";6;0.8;2.9;1186.417033773862;960.0;10.04;0.0;0.0;0.0;0.0;8.0;0.886277828899721;48.13311635580143;877.769929325725;49.01939418470115;878.6562071546247;0.6225
124;2/10/15 12:00 AM;"Quarter2";"sweing";"Tuesday";8;0.5;30.1;1061.0;6960.0;4.2;30.0;0.0;0.0;1.0;58.0;0.4165082837989157;56.79374605325847;880.2238053629094;57.210254337057385;880.6403136467083;0.39354885100000003
125;1/15/15 12:00 AM;"Quarter3";"finishing ";"Thursday";10;0.8;3.94;1186.417033773862;3420.0;2.11;0.0;0.0;0.0;0.0;19.0;0.7887304651896617;52.61141632847874;850.6431264139514;53.4001467936684;851.4318568791412;0.953110048
126;2/18/15 12:00 AM;"Quarter3";"finishing";"Wednesday";6;0.8;2.9;1186.417033773862;1440.0;4.71;0.0;0.0;0.0;0.0;12.0;0.39132271074999525;28.700169328679635;772.5670585113556;29.09149203942963;772.9583812221057;0.9368611109999999
127;1/28/15 12:00 AM;"Quarter4";"finishing ";"Wednesday";1;0.75;3.94;1186.417033773862;1200.0;5.61;0.0;0.0;0.0;0.0;10.0;0.3510171138181324;51.68196792104707;879.8228591907161;52.0329850348652;880.1738763045342;0.9456
128;3/7/15 12:00 AM;"Quarter1";"finishing";"Saturday";8;0.8;4.6;1186.417033773862;3600.0;4.67;0.0;0.0;0.0;0.0;15.0;0.12849801370573566;45.11528867045048;906.056493810743;45.24378668415622;906.1849918244487;0.5907407410000001
129;1/8/15 12:00 AM;"Quarter2";"sweing";"Thursday";7;0.8;25.9;1050.0;10170.0;2.63;60.0;0.0;0.0;0.0;56.5;0.9298456102445605;37.115357089335276;915.923299474944;38.04520269957984;916.8531450851885;0.850136766
130;2/22/15 12:00 AM;"Quarter4";"sweing";"Sunday";4;0.8;30.1;922.0;5820.0;11.03;63.0;0.0;0.0;1.0;59.0;0.16224557269080297;46.79362511893247;820.3684413565201;46.95587069162327;820.5306869292109;0.80000295
131;1/19/15 12:00 AM;"Quarter3";"sweing";"Monday";6;0.8;11.41;1028.0;4380.0;0.0;50.0;0.0;0.0;0.0;31.0;0.36777266657451924;50.515523211708015;869.364356575117;50.88329587828253;869.7321292416915;0.800358775
132;2/5/15 12:00 AM;"Quarter1";"finishing";"Thursday";2;0.8;3.94;1186.417033773862;2640.0;0.0;0.0;0.0;0.0;0.0;22.0;0.6149243087077388;47.77570858530894;993.4783838692581;48.39063289401668;994.0933081779658;0.9999242420000001
133;1/14/15 12:00 AM;"Quarter2";"sweing";"Wednesday";5;0.7;20.79;965.0;7320.0;5.42;0.0;0.0;0.0;0.0;58.0;0.3073968106386783;46.4878187145936;845.279320556642;46.79521552523228;845.5867173672807;0.700095563
134;3/11/15 12:00 AM;"Quarter2";"finishing";"Wednesday";8;0.7;3.9;1186.417033773862;960.0;8.57;0.0;0.0;0.0;0.0;8.0;0.6398381110550283;85.30274432628954;891.5578148889695;85.94258243734457;892.1976530000245;0.625625
135;1/1/15 12:00 AM;"Quarter1";"sweing";"Thursday";14;0.75;19.87;733.0;6000.0;10.03;34.0;0.0;0.0;0.0;55.0;0.5756658707471853;44.4683103098766;868.1269380393608;45.04397618062379;868.702603910108;0.18827438275
136;1/17/15 12:00 AM;"Quarter3";"sweing";"Saturday";11;0.6;14.89;1027.0;10080.0;2.57;38.0;0.0;0.0;0.0;56.0;0.22742019914309197;72.58286846226142;888.4453316759195;72.81028866140451;888.6727518750627;0.6002732679999999
137;1/1/15 12:00 AM;"Quarter1";"finishing ";"Thursday";14;0.75;3.94;1186.417033773862;960.0;6.3;0.0;0.0;0.0;0.0;8.0;0.4224686967309852;64.54732962493938;927.8648831443252;64.96979832167037;928.2873518410562;0.18879166675
138;2/24/15 12:00 AM;"Quarter4";"finishing";"Tuesday";3;0.8;4.6;1186.417033773862;1440.0;5.54;0.0;0.0;0.0;0.0;12.0;0.2059045769086265;56.6771932237395;819.889872592827;56.88309780064813;820.0957771697357;0.8113888890000001
139;1/27/15 12:00 AM;"Quarter4";"finishing ";"Tuesday";12;0.7;4.15;1186.417033773862;1080.0;5.82;0.0;0.0;0.0;0.0;9.0;0.5204323973220777;67.69643650602742;888.8893232956774;68.2168689033495;889.4097556929995;0.823555556
140;3/10/15 12:00 AM;"Quarter2";"finishing";"Tuesday";14;0.7;3.9;1186.417033773862;960.0;4.94;0.0;0.0;0.0;0.0;8.0;0.6340636892799376;51.12710262694336;803.8344271632724;51.7611663162233;804.4684908525523;0.18525
141;2/1/15 12:00 AM;"Quarter1";"sweing";"Sunday";6;0.65;18.79;881.0;3960.0;7.55;26.0;0.0;0.0;0.0;33.0;0.721983778116525;55.16782365934749;842.784650161692;55.889807437464015;843.5066339398085;0.651007071
142;1/7/15 12:00 AM;"Quarter1";"sweing";"Wednesday";6;0.8;11.41;986.0;5490.0;6.83;50.0;0.0;0.0;0.0;30.5;0.2229265156853386;32.51708056240108;823.5320581845419;32.740007078086414;823.7549847002273;0.8003437659999999
143;2/3/15 12:00 AM;"Quarter1";"sweing";"Tuesday";10;0.8;22.52;1188.0;6720.0;7.03;90.0;0.0;0.0;0.0;56.0;0.6086577739541201;42.88534940476105;816.5812656988452;43.49400717871517;817.1899234727993;0.999995238
144;2/28/15 12:00 AM;"Quarter4";"sweing";"Saturday";1;0.5;26.66;1448.0;6840.0;5.95;30.0;0.0;0.0;2.0;57.0;0.42595427484207427;50.26130246070628;872.7939552121481;50.68725673554836;873.2199094869902;0.5503497079999999
145;1/22/15 12:00 AM;"Quarter4";"sweing";"Thursday";2;0.7;22.94;1510.0;10620.0;6.13;60.0;0.0;0.0;0.0;57.0;0.7790391373764848;18.742599133072368;845.1168693335753;19.521638270448854;845.8959084709518;0.8003027909999999
146;1/3/15 12:00 AM;"Quarter1";"finishing ";"Saturday";14;0.8;3.94;1186.417033773862;960.0;9.81;0.0;0.0;0.0;0.0;8.0;0.4827712447491963;49.30411693281307;860.7491660797435;49.78688817756227;861.2319373244927;0.22572916675000002
147;3/2/15 12:00 AM;"Quarter1";"sweing";"Monday";13;0.8;15.26;1035.0;4080.0;5.93;63.0;0.0;0.0;0.0;34.0;0.8629410125327991;54.193125331388636;850.4077644511057;55.05606634392144;851.2707054636385;0.999999
148;1/26/15 12:00 AM;"Quarter4";"sweing";"Monday";13;0.7;15.26;1337.0;6120.0;4.66;40.0;0.0;0.0;0.0;34.0;0.6997788608055939;50.09065416450986;878.8642206391602;50.79043302531545;879.5639994999658;0.999999
149;1/27/15 12:00 AM;"Quarter4";"sweing";"Tuesday";2;0.75;22.52;1635.0;6840.0;8.72;119.0;0.0;0.0;0.0;57.0;0.35013221049506194;45.86286687009943;829.5452460943757;46.21299908059449;829.8953783048707;1.000230409
150;1/15/15 12:00 AM;"Quarter3";"finishing ";"Thursday";14;0.8;3.94;1186.417033773862;1440.0;9.15;0.0;0.0;0.0;0.0;8.0;0.25433290657013097;56.2997404328998;863.9974531149402;56.55407333946994;864.2517860215103;0.22106534100000003
151;2/14/15 12:00 AM;"Quarter2";"finishing";"Saturday";13;0.8;4.08;1186.417033773862;1080.0;5.13;0.0;0.0;0.0;0.0;9.0;0.5652202334711077;56.39155164259864;938.261047971898;56.95677187606975;938.8262682053692;0.999999
152;2/26/15 12:00 AM;"Quarter4";"sweing";"Thursday";14;0.7;30.33;398.0;6960.0;4.34;0.0;0.0;0.0;1.0;58.0;0.3920492641409399;41.15317648193562;848.1708904377575;41.545225746076554;848.5629397018985;0.1655948275
153;2/22/15 12:00 AM;"Quarter4";"sweing";"Sunday";2;0.7;30.33;746.0;6840.0;7.36;0.0;0.0;0.0;1.0;57.0;0.915271723504167;55.123667348308;895.6298616920558;56.038939071812166;896.5451334155599;0.7006052629999999
154;3/2/15 12:00 AM;"Quarter1";"finishing";"Monday";4;0.65;3.94;1186.417033773862;960.0;2.99;0.0;0.0;0.0;0.0;8.0;0.005639028647053568;61.829378647778526;863.854946840771;61.83501767642558;863.8605858694181;0.8068791670000001
155;3/9/15 12:00 AM;"Quarter2";"sweing";"Monday";12;0.8;15.26;1132.0;4080.0;6.93;63.0;0.0;0.0;0.0;34.0;0.4944712229522388;85.34623195711569;951.4600915314936;85.84070318006793;951.9545627544459;0.8004019609999999
156;1/28/15 12:00 AM;"Quarter4";"sweing";"Wednesday";2;0.8;22.52;1559.0;6840.0;7.3;90.0;0.0;0.0;0.0;57.0;0.05013656323063653;51.84863682378085;886.3581388683483;51.89877338701149;886.4082754315789;1.000230409
157;2/24/15 12:00 AM;"Quarter4";"sweing";"Tuesday";7;0.75;30.1;739.0;5640.0;3.11;45.0;0.0;0.0;1.0;59.0;0.7121523425759311;50.970637757446546;843.4382626031213;51.68279010002248;844.1504149456972;0.7507273259999999
158;2/4/15 12:00 AM;"Quarter1";"sweing";"Wednesday";9;0.8;22.52;1086.0;6960.0;6.23;50.0;0.0;0.0;0.0;58.0;0.09505426911019998;37.03554390166347;925.2982516733573;37.13059817077367;925.3933059424675;0.7999632179999999
159;3/10/15 12:00 AM;"Quarter2";"sweing";"Tuesday";2;0.7;16.1;957.0;5400.0;8.08;40.0;0.0;0.0;1.0;45.0;0.1035516206943271;55.29024849978519;863.7366896699556;55.39380012047952;863.8402412906499;0.700051852
160;2/1/15 12:00 AM;"Quarter1";"finishing ";"Sunday";13;0.75;4.08;1186.417033773862;1080.0;0.73;0.0;0.0;0.0;0.0;9.0;0.3759434534428916;48.80057736019191;888.6114428230408;49.1765208136348;888.9873862764837;0.999999
161;2/19/15 12:00 AM;"Quarter3";"finishing";"Thursday";8;0.7;5.13;1186.417033773862;1920.0;5.52;0.0;0.0;0.0;0.0;8.0;0.027214979465237876;43.09256915418526;894.3543958617513;43.1197841336505;894.3816108412166;0.672135417
162;1/12/15 12:00 AM;"Quarter2";"sweing";"Monday";8;0.8;25.9;1233.0;10170.0;10.33;60.0;0.0;0.0;0.0;56.5;0.7171663012565961;70.1141295563281;905.538040748672;70.83129585758469;906.2552070499286;0.850136766
163;1/29/15 12:00 AM;"Quarter5";"finishing ";"Thursday";11;0.6;2.9;1186.417033773862;960.0;5.36;0.0;0.0;0.0;0.0;8.0;0.5834295298973486;59.01317364189871;886.5541962436369;59.59660317179606;887.1376257735342;0.864583333
164;1/21/15 12:00 AM;"Quarter3";"finishing ";"Wednesday";2;0.7;3.94;1186.417033773862;5100.0;6.61;0.0;0.0;0.0;0.0;17.0;0.4670486786368895;54.18961722102821;883.5947282337776;54.6566658996651;884.0617769124144;0.912202112
165;2/17/15 12:00 AM;"Quarter3";"finishing";"Tuesday";13;0.8;5.13;1186.417033773862;1080.0;1.45;0.0;0.0;0.0;0.0;9.0;0.00988139673003574;75.3703388464055;924.0480075348229;75.38022024313554;924.057888931553;0.999999
166;2/24/15 12:00 AM;"Quarter4";"finishing";"Tuesday";2;0.7;3.9;1186.417033773862;960.0;4.71;0.0;0.0;0.0;0.0;8.0;0.7381797949598359;34.68378630516845;829.0567726726599;35.42196610012828;829.7949524676197;0.325
167;2/5/15 12:00 AM;"Quarter1";"finishing";"Thursday";12;0.8;4.08;1186.417033773862;1080.0;3.58;0.0;0.0;0.0;0.0;9.0;0.6197880934252736;40.89584272026368;858.1938092821118;41.51563081368895;858.8135973755371;0.906666667
168;2/26/15 12:00 AM;"Quarter4";"sweing";"Thursday";9;0.75;18.79;1020.0;5640.0;2.7;45.0;0.0;0.0;1.0;52.0;0.39252316033966295;31.83447406087094;837.2795582160818;32.2269972212106;837.6720813764215;0.750371895
169;2/9/15 12:00 AM;"Quarter2";"sweing";"Monday";13;0.8;15.26;970.0;4080.0;5.29;63.0;0.0;0.0;0.0;34.0;0.5969814741513726;54.63204462021385;855.3447974705458;55.22902609436522;855.9417789446971;0.999999
170;2/26/15 12:00 AM;"Quarter4";"sweing";"Thursday";4;0.8;30.1;437.0;7080.0;6.92;32.0;0.0;0.0;2.0;59.0;0.524822108950175;65.67803289470855;960.2323255484753;66.20285500365873;960.7571476574254;0.495617514
171;1/11/15 12:00 AM;"Quarter2";"sweing";"Sunday";14;0.8;26.16;1383.0;10620.0;2.9;75.0;0.0;0.0;0.0;59.0;0.005462720517132036;62.30554712804353;903.3531095534831;62.31100984856066;903.3585722740003;0.21262557775
172;3/1/15 12:00 AM;"Quarter1";"sweing";"Sunday";14;0.7;30.33;254.0;1800.0;5.39;0.0;0.0;0.0;0.0;58.0;0.9211349251530365;71.95038602787197;918.1849624474277;72.87152095302501;919.1060973725807;0.17088765175
173;2/11/15 12:00 AM;"Quarter2";"sweing";"Wednesday";10;0.8;22.52;598.0;0.0;3.3;75.0;0.0;0.0;0.0;56.0;0.6557849119770851;46.944194928207295;851.2873259282512;47.59997984018438;851.9431108402283;0.850364583
174;3/9/15 12:00 AM;"Quarter2";"finishing";"Monday";4;0.75;3.94;1186.417033773862;0.0;8.11;960.0;0.0;0.0;0.0;8.0;0.9918797513474092;42.512814341743486;816.3492069627466;43.5046940930909;817.341086714094;0.7953875
175;2/2/15 12:00 AM;"Quarter1";"finishing ";"Monday";9;0.75;3.94;1186.417033773862;960.0;6.7;0.0;0.0;0.0;0.0;8.0;0.3585499369455536;57.7563195508782;865.1109875275258;58.11486948782375;865.4695374644714;0.994270833
176;1/3/15 12:00 AM;"Quarter1";"sweing";"Saturday";7;0.8;25.9;1138.0;6720.0;0.0;38.0;0.0;0.0;0.0;56.0;0.551053262334157;48.24196737455034;907.5758249374384;48.7930206368845;908.1268781997725;0.800125
177;3/11/15 12:00 AM;"Quarter2";"sweing";"Wednesday";12;0.8;15.26;470.0;4080.0;5.78;63.0;0.0;0.0;0.0;34.0;0.8888237533973947;44.14915481146285;902.6912162494765;45.037978564860246;903.580040002874;0.8004019609999999
178;1/22/15 12:00 AM;"Quarter4";"finishing ";"Thursday";14;0.7;3.94;1186.417033773862;15000.0;5.25;0.0;0.0;0.0;0.0;25.0;0.6539844516818745;34.68759241147207;880.808074974003;35.34157686315394;881.4620594256849;0.1624155555
179;1/7/15 12:00 AM;"Quarter1";"sweing";"Wednesday";1;0.8;26.16;1179.0;10620.0;7.84;75.0;0.0;0.0;0.0;59.0;0.0020811773836709735;39.00178281245402;889.6123378057621;39.00386398983769;889.6144189831457;0.850502311
180;1/7/15 12:00 AM;"Quarter1";"sweing";"Wednesday";14;0.8;26.16;1179.0;10620.0;7.84;75.0;0.0;0.0;0.0;59.0;0.0020811773836709735;39.00178281245402;889.6123378057621;39.00386398983769;889.6144189831457;0.21262557775
181;2/7/15 12:00 AM;"Quarter1";"sweing";"Saturday";11;0.75;10.05;677.0;3240.0;8.16;45.0;0.0;0.0;0.0;27.0;0.494776340997348;56.326739488898085;861.5458925726144;56.82151582989543;862.0406689136117;0.750027778
182;3/10/15 12:00 AM;"Quarter2";"sweing";"Tuesday";7;0.6;30.48;1017.0;6840.0;4.92;25.0;0.0;0.0;1.0;57.0;0.7743888088943686;47.89582956808687;844.8549976218719;48.67021837698124;845.6293864307663;0.630402924
183;1/25/15 12:00 AM;"Quarter4";"sweing";"Sunday";7;0.7;22.52;360.0;10170.0;4.35;40.0;0.0;0.0;0.0;56.5;0.11113940814166923;50.82042084309609;851.6291364051233;50.931560251237755;851.7402758132649;0.7005416999999999
184;1/10/15 12:00 AM;"Quarter2";"sweing";"Saturday";7;0.8;25.9;970.0;10170.0;7.34;60.0;0.0;0.0;0.0;56.5;0.003500358833780526;42.30291109911051;887.291605476629;42.30641145794429;887.2951058354628;0.850136766
185;1/13/15 12:00 AM;"Quarter2";"sweing";"Tuesday";4;0.5;22.4;783.0;10170.0;9.86;23.0;0.0;0.0;0.0;56.5;0.21832411193598733;54.56896464015992;871.9725195274215;54.787288752095904;872.1908436393575;0.500380799
186;1/22/15 12:00 AM;"Quarter4";"sweing";"Thursday";14;0.7;22.94;1384.0;12180.0;9.24;63.0;0.0;0.0;0.0;57.0;0.9990141013799104;55.13595416151473;907.0533285105369;56.134968262894645;908.0523426119167;0.18754059175
187;1/1/15 12:00 AM;"Quarter1";"finishing ";"Thursday";7;0.8;2.9;1186.417033773862;960.0;9.2;0.0;0.0;0.0;0.0;8.0;0.8130648042536767;49.96393024425988;875.2302179178084;50.776995048513555;876.0432827220621;0.5407291670000001
188;1/8/15 12:00 AM;"Quarter2";"sweing";"Thursday";14;0.8;26.16;1189.0;10620.0;6.07;75.0;0.0;0.0;0.0;59.0;0.03811535482127659;29.059600443976386;857.4682107930917;29.097715798797662;857.5063261479129;0.21262557775
189;3/3/15 12:00 AM;"Quarter1";"sweing";"Tuesday";2;0.4;15.28;157.0;5400.0;2.98;0.0;6.5;30.0;1.0;45.0;0.6974692706097023;27.222748569593044;834.6619193907853;27.920217840202746;835.3593886613951;0.30277037
190;1/5/15 12:00 AM;"Quarter1";"finishing ";"Monday";4;0.8;3.94;1186.417033773862;3840.0;6.75;0.0;0.0;0.0;0.0;16.0;0.8848758555948179;36.964117361791686;858.8740797111686;37.84899321738651;859.7589555667635;0.893663194
191;3/11/15 12:00 AM;"Quarter2";"finishing";"Wednesday";14;0.75;3.94;1186.417033773862;1920.0;9.28;0.0;0.0;0.0;0.0;8.0;0.12911099663172987;40.721527939370375;864.0934132188769;40.850638936002106;864.2225242155087;0.20315625
192;1/11/15 12:00 AM;"Quarter2";"finishing ";"Sunday";11;0.8;4.15;1186.417033773862;1440.0;6.3;0.0;0.0;0.0;0.0;8.0;0.6732245137035244;29.615313071614423;853.8033699395932;30.288537585317947;854.4765944532967;0.668087121
193;1/5/15 12:00 AM;"Quarter1";"sweing";"Monday";11;0.8;19.31;678.0;4800.0;4.33;50.0;0.0;0.0;0.0;55.0;0.8578010519404121;42.958309023257875;906.8704534383783;43.81611007519829;907.7282544903187;0.800250962
194;2/18/15 12:00 AM;"Quarter3";"sweing";"Wednesday";13;0.8;15.26;1095.0;4080.0;4.58;63.0;0.0;0.0;0.0;34.0;0.42048762522022587;44.487769678401094;860.4937946651937;44.90825730362132;860.9142822904139;0.999999
195;2/1/15 12:00 AM;"Quarter1";"finishing ";"Sunday";6;0.6;2.9;1186.417033773862;1200.0;4.85;0.0;0.0;0.0;0.0;10.0;0.77775771331296;49.4852921877757;908.5055122329277;50.26304990108866;909.2832699462407;0.314166667
196;2/18/15 12:00 AM;"Quarter3";"finishing";"Wednesday";9;0.8;3.94;1186.417033773862;960.0;6.0;0.0;0.0;0.0;0.0;8.0;0.8833512709794701;49.28013657836413;879.2291394467046;50.163487849343596;880.1124907176841;0.549791667
197;2/18/15 12:00 AM;"Quarter3";"sweing";"Wednesday";2;0.6;30.33;868.0;6840.0;5.49;0.0;0.0;0.0;1.0;57.0;0.022094111000838912;65.18731051717579;894.638856172734;65.20940462817663;894.6609502837348;0.328131579
198;2/22/15 12:00 AM;"Quarter4";"finishing";"Sunday";12;0.8;5.13;1186.417033773862;2400.0;5.23;0.0;0.0;0.0;0.0;10.0;0.23661103103085868;63.95633497144615;853.0969574552308;64.192946002477;853.3335684862617;0.78375
199;1/14/15 12:00 AM;"Quarter2";"sweing";"Wednesday";2;0.8;51.02;1086.0;4260.0;4.33;27.0;0.0;0.0;0.0;57.0;0.811033733135106;51.31992100750044;872.4985168914938;52.130954740635545;873.3095506246289;0.311207464
200;1/28/15 12:00 AM;"Quarter4";"sweing";"Wednesday";9;0.7;29.12;1340.0;6960.0;2.85;63.0;0.0;0.0;0.0;58.0;0.4406279221133904;60.57679629834672;936.6665902173934;61.017424220460114;937.1072181395068;0.7505931029999999
201;1/5/15 12:00 AM;"Quarter1";"finishing ";"Monday";8;0.8;2.9;1186.417033773862;960.0;1.56;0.0;0.0;0.0;0.0;8.0;0.22168358847022973;59.15514952039334;884.4108639810356;59.376833108863565;884.6325475695058;0.6645833329999999
202;2/9/15 12:00 AM;"Quarter2";"finishing";"Monday";9;0.8;3.94;1186.417033773862;960.0;0.0;0.0;0.0;0.0;0.0;8.0;0.9152436529573802;68.64494698486125;894.8493806022296;69.56019063781864;895.7646242551871;0.697708333
203;3/4/15 12:00 AM;"Quarter1";"sweing";"Wednesday";5;0.7;27.48;586.0;6960.0;1.35;40.0;0.0;0.0;0.0;58.0;0.9719627519626609;39.327168426653884;901.7352013019541;40.29913117861655;902.7071640539168;0.7004241379999999
204;1/12/15 12:00 AM;"Quarter2";"sweing";"Monday";14;0.8;28.08;737.0;10530.0;3.02;63.0;0.0;0.0;0.0;58.5;0.1485011052001386;41.425382500410194;901.4548306949807;41.573883605610334;901.6033318001809;0.2
205;3/10/15 12:00 AM;"Quarter2";"finishing";"Tuesday";11;0.8;2.9;1186.417033773862;960.0;4.96;0.0;0.0;0.0;0.0;8.0;0.1942035057685494;40.894967117997766;822.4335373659692;41.089170623766314;822.6277408717377;0.758229167
206;1/31/15 12:00 AM;"Quarter5";"sweing";"Saturday";14;0.75;22.94;1502.0;6960.0;0.0;81.0;0.0;0.0;0.0;58.0;0.12946694273939707;35.433839904829526;897.1176347709173;35.563306847568924;897.2471017136568;0.21259051725000003
207;2/17/15 12:00 AM;"Quarter3";"sweing";"Tuesday";4;0.75;30.1;849.0;7020.0;3.0;45.0;0.0;0.0;1.0;58.0;0.9348614444581623;72.21961701684118;921.5860672860989;73.15447846129935;922.5209287305571;0.750356125
208;3/11/15 12:00 AM;"Quarter2";"finishing";"Wednesday";2;0.75;3.9;1186.417033773862;1920.0;2.86;0.0;0.0;0.0;0.0;8.0;0.3003635007857728;67.17454811747879;904.4152541144078;67.47491161826457;904.7156176151937;0.8192708329999999
